Dataset	Random-mean	P-value
348	0.68261293	3.902831072925123e-13
349	0.67680734	8.984047050963316e-15
350	0.68235812	3.321449740491623e-13
351	0.68591616	3.047139332503402e-12
352	0.68313999	5.441703885465903e-13
353	0.68304935	5.1399868472627e-13
354	0.68630776	3.870442107816213e-12
355	0.68403652	9.540977731288951e-13
356	0.68560209	2.5135582337026944e-12
357	0.68482047	1.5526539976619307e-12
358	0.68220805	3.0198867205305734e-13
359	0.68579211	2.8242478488001484e-12
360	0.68413258	1.0129654828016397e-12
361	0.68612073	3.4530615683755313e-12
362	0.68587318	2.968021446419361e-12
363	0.68915742	2.1430581128821444e-11
364	0.68485468	1.585863866741831e-12
365	0.68638704	4.061985493283401e-12
366	0.6834622	6.662270731214956e-13
367	0.68376637	8.060023020998406e-13
368	0.68272827	4.197905280022418e-13
369	0.68307877	5.236067012798328e-13
370	0.68504168	1.7801305351618174e-12
371	0.68569232	2.65665286151799e-12
372	0.68211382	2.8444911216587826e-13
373	0.68069886	1.150805036792611e-13
374	0.68328126	5.947058012850218e-13
375	0.68193535	2.5393555223267395e-13
376	0.68235517	3.3152453419935844e-13
377	0.68578789	2.8169544306168384e-12
378	0.68181559	2.3529203482123937e-13
379	0.68500372	1.7388893869979556e-12
380	0.68036197	9.261089726126112e-14
381	0.68559923	2.509148797061965e-12
382	0.68487933	1.6102254568039855e-12
383	0.68496138	1.6939980305453299e-12
384	0.68479897	1.532133701145469e-12
385	0.68767515	8.854932315347762e-12
386	0.68809096	1.1362447968646213e-11
387	0.68805026	1.1089030327682455e-11
388	0.68073161	1.1753225042642174e-13
389	0.68154949	1.9855928548911626e-13
390	0.68181663	2.354479808330858e-13
391	0.68533467	2.132524618712156e-12
392	0.68357709	7.159679589465464e-13
393	0.68626159	3.7630152349048835e-12
394	0.68589605	3.009865832634509e-12
395	0.68784761	9.82099040479052e-12
396	0.68523209	2.0019653016663936e-12
397	0.68422415	1.0724033143579432e-12
398	0.68200203	2.6493888043851425e-13
399	0.67871775	3.1770296042573224e-14
400	0.68946104	2.5639707698189393e-11
401	0.68161404	2.0691375247827948e-13
402	0.68603894	3.2847564378873663e-12
403	0.68633163	3.927158774406373e-12
404	0.68286391	4.573108995082276e-13
405	0.68308488	5.256241771671112e-13
406	0.68275803	4.277539300617694e-13
407	0.68283529	4.4912874870057015e-13
408	0.68112686	1.515058939377553e-13
409	0.68570291	2.6739639941119898e-12
410	0.68498247	1.7162145017545932e-12
411	0.68700992	5.928731249669015e-12
412	0.68661952	4.6790240769418314e-12
413	0.68550495	2.3679749167706326e-12
414	0.68320194	5.657883575029519e-13
415	0.68163631	2.0987567469784985e-13
416	0.6808594	1.2760103918165475e-13
417	0.68743742	7.674717925665665e-12
418	0.68115309	1.5407534463132348e-13
419	0.68333733	6.160200578209231e-13
420	0.68556429	2.4558900260210696e-12
421	0.68140895	1.8150223975024455e-13
422	0.68482639	1.5583515582677274e-12
423	0.68267674	4.06345577688763e-13
424	0.68130242	1.6954273526177176e-13
425	0.68655981	4.512269049719101e-12
426	0.68445682	1.239307332232863e-12
427	0.68433699	1.1503843966747548e-12
428	0.68477784	1.512226605470205e-12
429	0.68745902	7.775229834130547e-12
430	0.68742767	7.629767277270786e-12
431	0.68749812	7.960475599059677e-12
432	0.68232328	3.2488991346933147e-13
433	0.68843088	1.392012435705464e-11
434	0.69028904	4.168689321322561e-11
435	0.68690074	5.549481666498036e-12
436	0.67992055	6.959941383106007e-14
437	0.68985774	3.2380470055195373e-11
438	0.68492	1.6512268850997943e-12
439	0.68678883	5.185511317440344e-12
440	0.68871613	1.649638182897139e-11
441	0.68288444	4.632704416903926e-13
442	0.68615193	3.519474154294393e-12
443	0.68690633	5.5683063708601004e-12
444	0.68776589	9.350964647735767e-12
445	0.68181764	2.3559952585789005e-13
446	0.68833874	1.31757218354689e-11
447	0.68568455	2.6440216427524874e-12
448	0.68361662	7.339136243759086e-13
449	0.67988329	6.793772210846415e-14
450	0.67761651	1.537964176814932e-14
451	0.6820849	2.7927017385370834e-13
452	0.68123758	1.6264727416310964e-13
453	0.68792345	1.0277921466988902e-11
454	0.68065269	1.1170950976515213e-13
455	0.68611547	3.4419871326915825e-12
456	0.6858565	2.937863978640898e-12
457	0.68288183	4.625085766226278e-13
458	0.6878756	9.987256060436097e-12
459	0.68136034	1.7594535510121187e-13
460	0.68019203	8.297780186471251e-14
461	0.68232694	3.2564467212098903e-13
462	0.69338728	2.470897786981856e-10
463	0.68180823	2.3419132123150366e-13
464	0.67804073	2.0355671323075243e-14
465	0.68501956	1.7559829967585307e-12
466	0.68713586	6.397907322944269e-12
467	0.68237159	3.3499252927351874e-13
468	0.68424218	1.0845046283782538e-12
469	0.68529817	2.085136473247332e-12
470	0.68257352	3.8067677764211035e-13
471	0.6877033	9.005982323379519e-12
472	0.68476104	1.4965807130576618e-12
473	0.68069087	1.1449004284318947e-13
474	0.6896229	2.820501429173989e-11
475	0.68434678	1.1574073743868664e-12
476	0.68425933	1.0961399726588333e-12
477	0.67738751	1.3214165513362342e-14
478	0.68197537	2.604842904410445e-13
479	0.68314758	5.467746217131335e-13
480	0.68903252	1.9903202592072822e-11
481	0.68618505	3.5913480343622027e-12
482	0.68624639	3.7282940253888544e-12
483	0.68661576	4.668346931229417e-12
484	0.68410597	9.963094438127023e-13
485	0.6847461	1.4828009144401467e-12
486	0.67997642	7.216641441048571e-14
487	0.68375248	7.990325692725296e-13
488	0.68631782	3.8942464546159985e-12
489	0.67548162	3.6931010565126934e-15
490	0.68510709	1.8534635676050272e-12
491	0.68354981	7.038361317213509e-13
492	0.68172329	2.2184956822801201e-13
493	0.68346896	6.690571494813827e-13
494	0.68651197	4.382892029911576e-12
495	0.68740768	7.538414394533842e-12
496	0.68768526	8.908892862612943e-12
497	0.68399578	9.301604115150985e-13
498	0.6843556	1.1637706290051184e-12
499	0.68481279	1.5452930999032899e-12
500	0.68334089	6.173984510655175e-13
501	0.68511142	1.8584215909009504e-12
502	0.68377952	8.126558470647807e-13
503	0.68474371	1.480608129058094e-12
504	0.68129087	1.6829370202839464e-13
505	0.68663425	4.721084094610638e-12
506	0.6846504	1.3974470901978237e-12
507	0.68647358	4.281714939299379e-12
508	0.68384819	8.482891650835613e-13
509	0.68874326	1.676451352977132e-11
510	0.68350273	6.833731722191537e-13
511	0.68802052	1.0893337988717648e-11
512	0.68306401	5.187644637200972e-13
513	0.68370312	7.747413360025782e-13
514	0.68406862	9.73384725806124e-13
515	0.68353129	6.957155699152184e-13
516	0.68111402	1.5026354722639276e-13
517	0.68926839	2.2883766033399755e-11
518	0.68543538	2.268839957822444e-12
519	0.68110876	1.4975751420876727e-13
520	0.68679231	5.1964676192297135e-12
521	0.68127262	1.6633857934396414e-13
522	0.68362569	7.380932299333922e-13
523	0.6815143	1.9414567882886983e-13
524	0.69073428	5.4040506835637536e-11
525	0.68494499	1.6769282075202018e-12
526	0.68131353	1.7075280326161156e-13
527	0.68622236	3.674044170821468e-12
528	0.68119275	1.5804213204893328e-13
529	0.6853864	2.2015054579219045e-12
530	0.68320242	5.659591154805824e-13
531	0.68634247	3.953184369225984e-12
532	0.68899564	1.9473011710267462e-11
533	0.68246661	3.557742683571271e-13
534	0.68161223	2.066748390860321e-13
535	0.68308574	5.259087564536409e-13
536	0.67976893	6.307802851507448e-14
537	0.68292316	4.747191245505227e-13
538	0.68277378	4.3202844081416484e-13
539	0.68237937	3.366481598401343e-13
540	0.68643147	4.173373687773709e-12
541	0.68159579	2.0451722693836987e-13
542	0.68859023	1.530620041560296e-11
543	0.68668498	4.8688024713488606e-12
544	0.68267185	4.050919539971942e-13
545	0.68647128	4.275726725602935e-12
546	0.68242068	3.4557510137358554e-13
547	0.68655573	4.501090335863221e-12
548	0.68407166	9.752310468247516e-13
549	0.68076954	1.204361709476238e-13
550	0.68104552	1.4380347608795785e-13
551	0.68276192	4.288057774001284e-13
552	0.6782011	2.2624960487989466e-14
553	0.68869314	1.627246679070957e-11
554	0.6823204	3.2429721656939903e-13
555	0.68370063	7.735353991690679e-13
556	0.6853773	2.1892137136312206e-12
557	0.68698275	5.832037761150106e-12
558	0.68063401	1.1037345625643104e-13
559	0.68343492	6.54925545625403e-13
560	0.6863547	3.982750815752013e-12
561	0.68306278	5.183629399461216e-13
562	0.68785507	9.865036439725124e-12
563	0.69273179	1.704494961494384e-10
564	0.68656744	4.5332476367112855e-12
565	0.68399885	9.319434502444298e-13
566	0.68448281	1.2594685856009679e-12
567	0.68095667	1.3583051952138872e-13
568	0.68154569	1.980779599933098e-13
569	0.68112704	1.515233817550993e-13
570	0.68562053	2.5421718510166592e-12
571	0.68838358	1.3532967812452957e-11
572	0.68890362	1.8439048054982023e-11
573	0.68011629	7.900935236545161e-14
574	0.68081561	1.2405851929760592e-13
575	0.68442992	1.2187746500262865e-12
576	0.68479066	1.5242740699072183e-12
577	0.68543648	2.270375191646597e-12
578	0.68705082	6.077265989406285e-12
579	0.67919541	4.342306866288655e-14
580	0.68337848	6.321394733322614e-13
581	0.67960456	5.668792922705122e-14
582	0.6857096	2.6849570509483507e-12
583	0.68663018	4.709425604671421e-12
584	0.68511023	1.857057694607631e-12
585	0.68692178	5.620662381729517e-12
586	0.68195533	2.5718448070013445e-13
587	0.68189817	2.479970092467159e-13
588	0.68176589	2.279570563640674e-13
589	0.69035951	4.343871188136492e-11
590	0.68625423	3.746163339112916e-12
591	0.68071618	1.16370774836877e-13
592	0.68792988	1.0317608649872077e-11
593	0.68184895	2.4034538101946363e-13
594	0.68613625	3.485942073441527e-12
595	0.68396102	9.102047505506109e-13
596	0.68572428	2.7092353463076225e-12
597	0.68693385	5.661900850132846e-12
598	0.6836019	7.271799430314811e-13
599	0.68423713	1.0811017026889698e-12
600	0.68438695	1.1866682225689998e-12
601	0.68092002	1.326701093973551e-13
602	0.68740411	7.522213252322791e-12
603	0.68352331	6.922450361995089e-13
604	0.68545168	2.291694236798661e-12
605	0.68138913	1.7921592810385592e-13
606	0.6852662	2.0444817145058197e-12
607	0.68180592	2.3384689975884023e-13
608	0.68157117	2.0132749655104323e-13
609	0.68606968	3.347044337603658e-12
610	0.68005681	7.602454608377505e-14
611	0.68449426	1.2684527979263965e-12
612	0.685349	2.151417553565662e-12
613	0.68579046	2.821393948453618e-12
614	0.69165593	9.21068540211729e-11
615	0.67758161	1.5028323929325464e-14
616	0.68621827	3.6648882508268005e-12
617	0.68168141	2.1600253354207465e-13
618	0.68316008	5.510903140525861e-13
619	0.68630051	3.853375651056992e-12
620	0.67902239	3.878238938417004e-14
621	0.68234153	3.28670597422291e-13
622	0.6815689	2.0103587858395252e-13
623	0.68193528	2.539242409771755e-13
624	0.68721387	6.706630833879516e-12
625	0.68333392	6.147025840655481e-13
626	0.68825836	1.2558364771038463e-11
627	0.68358977	7.21676798954262e-13
628	0.68493223	1.6637562100137102e-12
629	0.68183312	2.3793427440426297e-13
630	0.68633196	3.927948574615478e-12
631	0.68463023	1.3800843703099504e-12
632	0.6868151	5.2687833855613165e-12
633	0.68499323	1.727659401071117e-12
634	0.68554154	2.421811695331495e-12
635	0.68864315	1.579583193771777e-11
636	0.68754342	8.180522753523669e-12
637	0.68189323	2.472183402645096e-13
638	0.68412133	1.0058905766731059e-12
639	0.68381136	8.289907805432744e-13
640	0.68350925	6.861717065138486e-13
641	0.6884591	1.4156268470290418e-11
642	0.68045094	9.80855600541224e-14
643	0.68485961	1.5907069959998195e-12
644	0.68545583	2.2975490363886714e-12
645	0.69176716	9.819255901632048e-11
646	0.68343289	6.54092144940132e-13
647	0.68362864	7.394576817318895e-13
648	0.68284927	4.53107308895579e-13
649	0.67882101	3.399430209718794e-14
650	0.68683609	5.336262127270241e-12
651	0.6835788	7.167352406923154e-13
652	0.68367293	7.602439417948311e-13
653	0.68960515	2.791183412680129e-11
654	0.6862229	3.675254700430375e-12
655	0.68578665	2.814814864209476e-12
656	0.6825764	3.8137083017656876e-13
657	0.68735374	7.297241822060232e-12
658	0.68620908	3.644397175193435e-12
659	0.68573877	2.7334111076026307e-12
660	0.68333741	6.160509996473684e-13
661	0.68644445	4.206478248769239e-12
662	0.68917079	2.1600745399282914e-11
663	0.68143477	1.8452382410971056e-13
664	0.68252439	3.6902673381997133e-13
665	0.68239718	3.4046863581677937e-13
666	0.68214494	2.901277111824921e-13
667	0.68512427	1.873212296698874e-12
668	0.68815724	1.182194746600355e-11
669	0.68244181	3.5023093253221653e-13
670	0.68284236	4.5113647740835884e-13
671	0.68502927	1.7665430814032276e-12
672	0.6889008	1.84082283742992e-11
673	0.68483845	1.5700221247194323e-12
674	0.68162858	2.0884287749222545e-13
675	0.6822943	3.189742299984056e-13
676	0.68608767	3.3840343794856225e-12
677	0.68815575	1.1811419923658601e-11
678	0.68685569	5.40003890123942e-12
679	0.686942	5.6899142657853e-12
680	0.6850167	1.7528844686337337e-12
681	0.68365646	7.524478884039848e-13
682	0.68965955	2.8819966335487638e-11
683	0.68227677	3.15447465601933e-13
684	0.67740253	1.3346475393621176e-14
685	0.68045875	9.858109798940764e-14
686	0.68378776	8.168525867146809e-13
687	0.68114254	1.5303676118050381e-13
688	0.68576889	2.78434555222362e-12
689	0.68634633	3.962492668581653e-12
690	0.68618506	3.591369951869005e-12
691	0.6850644	1.8052731316756555e-12
692	0.68317576	5.565513660809301e-13
693	0.68316367	5.523359683113312e-13
694	0.68778259	9.445184796199374e-12
695	0.68249269	3.616969298318181e-13
696	0.68308821	5.267269384642329e-13
697	0.68534637	2.1479378207772403e-12
698	0.68419089	1.0504276611277543e-12
699	0.6893701	2.4300404570039234e-11
700	0.68474208	1.4791144614276249e-12
701	0.68771351	9.061391433251573e-12
702	0.68522306	1.9908562341385853e-12
703	0.68452037	1.289176478340384e-12
704	0.68469318	1.4349874011203837e-12
705	0.68876314	1.696370452287103e-11
706	0.68524792	2.0215873363970295e-12
707	0.68333155	6.137885548819361e-13
708	0.68873517	1.6684113587994e-11
709	0.68570305	2.674193589009416e-12
710	0.6843468	1.1574217647313538e-12
711	0.6866554	4.782126462928662e-12
712	0.68533115	2.127908810946869e-12
713	0.6840841	9.82822365088749e-13
714	0.68363504	7.424263908155126e-13
715	0.6867186	4.969192660377423e-12
716	0.6818536	2.410581964173576e-13
717	0.68695206	5.724680711307531e-12
718	0.68076057	1.1974310848927064e-13
719	0.68453978	1.304797874872468e-12
720	0.68344202	6.57848625680004e-13
721	0.68584541	2.9179802344666077e-12
722	0.68678576	5.175864698783528e-12
723	0.68392703	8.910988366083048e-13
724	0.68311878	5.369575213093523e-13
725	0.68682905	5.313535762597615e-12
726	0.68557004	2.4645776303784033e-12
727	0.6820812	2.7861432312747406e-13
728	0.68525478	2.030149274425523e-12
729	0.68201112	2.6647480691217325e-13
730	0.68493283	1.6643732958844333e-12
731	0.68366593	7.569208328052337e-13
732	0.68309895	5.302991365301487e-13
733	0.68011224	7.880250222137123e-14
734	0.68387371	8.619199478135507e-13
735	0.68607311	3.3540661027892977e-12
736	0.68020673	8.377047906632562e-14
737	0.68647169	4.276793586396449e-12
738	0.68421863	1.0687250615544144e-12
739	0.68537137	2.1812401732161315e-12
740	0.68240752	3.4270625917625176e-13
741	0.6881583	1.1829442469224614e-11
742	0.68081852	1.2429089531808562e-13
743	0.68242613	3.4677009988094895e-13
744	0.68262278	3.927211314262181e-13
745	0.68099811	1.3949341041053157e-13
746	0.68358527	7.196456799764113e-13
747	0.68436504	1.1706193314450366e-12
748	0.68036744	9.293861872462073e-14
749	0.68613372	3.4805611177607185e-12
750	0.68307933	5.237912912236256e-13
751	0.68409597	9.901200589988889e-13
752	0.68245078	3.522260315030398e-13
753	0.68563962	2.572131567096176e-12
754	0.68076069	1.1975235423655105e-13
755	0.69064796	5.139362202933556e-11
756	0.68061187	1.0881031607958315e-13
757	0.68474121	1.4783178347382118e-12
758	0.68347463	6.714400208499836e-13
759	0.68445822	1.240385216452648e-12
760	0.6858139	2.8622039963422978e-12
761	0.68113624	1.5241985740942276e-13
762	0.68965717	2.8779635734033855e-11
763	0.68714915	6.449496898266018e-12
764	0.68319101	5.619137554114255e-13
765	0.68592134	3.056813652280225e-12
