Dataset	Random-mean	P-value
420	0.2051775	4.0888211939623916e-63
421	0.20355689	7.261403065942263e-62
422	0.19486284	3.217663986120192e-55
423	0.19961366	7.733566074116467e-59
424	0.19921812	1.552226001337776e-58
425	0.20322283	1.3128393546016087e-61
426	0.19719681	5.416962464189125e-57
427	0.19378803	2.0960667547063094e-54
428	0.19592431	5.033890633549739e-56
429	0.20169537	1.9613391080781583e-60
430	0.19637241	2.297545481854345e-56
431	0.19666111	1.3855833915714582e-56
432	0.20218797	8.206036457841814e-61
433	0.20182193	1.5680369898892342e-60
434	0.19685767	9.818030731936469e-57
435	0.19501007	2.4883137207165164e-55
436	0.20209809	9.620591307176529e-61
437	0.2024677	5.001650594919998e-61
438	0.1916207	9.04479322938792e-53
439	0.19844357	6.065056829352261e-58
440	0.19817819	9.670145281642552e-58
441	0.19664776	1.4183768971887154e-56
442	0.20039875	1.9372721142920198e-59
443	0.19780121	1.8752327792852136e-57
444	0.1968977	9.152695533870978e-57
445	0.19679681	1.0923284411603452e-56
446	0.19856168	4.9275872670347946e-58
447	0.19772004	2.1625089900498312e-57
448	0.1979877	1.3514368784344267e-57
449	0.19766175	2.3955525800617814e-57
450	0.19518201	1.84284341663812e-55
451	0.19820085	9.292609575735419e-58
452	0.20229217	6.824154530035893e-61
453	0.19755387	2.8950368397947496e-57
454	0.19477565	3.746577258215664e-55
455	0.19941762	1.0923720545671552e-58
456	0.19732547	4.3224587805191733e-57
457	0.197138	6.005572410879897e-57
458	0.19687805	9.473470924126217e-57
459	0.19614201	3.4391447157064367e-56
460	0.19365585	2.6385066619418245e-54
461	0.20141061	3.2446870588679345e-60
462	0.19740839	3.7371602448738127e-57
463	0.19618685	3.1795270637122786e-56
464	0.19434741	7.908176423708005e-55
465	0.19660165	1.5377225194469183e-56
466	0.19601744	4.276943842791241e-56
467	0.20110086	5.608729911628726e-60
468	0.19988857	4.763851286407306e-59
469	0.20181494	1.5875413220621554e-60
470	0.19864739	4.238042301417812e-58
471	0.19782821	1.7883891268727662e-57
472	0.19831465	7.607962951118233e-58
473	0.20175497	1.7651560965986636e-60
474	0.19820619	9.205805897416886e-58
475	0.19446524	6.439275831769067e-55
476	0.19715073	5.872969655989414e-57
477	0.20352261	7.716463207582732e-62
478	0.19485849	3.2421901829568824e-55
479	0.19383126	1.944054816109958e-54
480	0.19619834	3.1162133125420487e-56
481	0.19474546	3.949273000502603e-55
482	0.19207408	4.1217483768981175e-53
483	0.19771317	2.1887529863218577e-57
484	0.20063623	1.2740285653361544e-59
485	0.19768398	2.3038557732838484e-57
486	0.19625289	2.8323855436596286e-56
487	0.19849024	5.58721496281406e-58
488	0.1976573	2.4143418049823245e-57
489	0.19171439	7.689489953279329e-53
490	0.19681033	1.066747936915988e-56
491	0.20013196	3.1015488949948647e-59
492	0.19940559	1.1157658689862195e-58
493	0.19981383	5.4347014894016986e-59
494	0.19484896	3.296576857511624e-55
495	0.19546997	1.114198552355979e-55
496	0.19906199	2.043291844868766e-58
497	0.19319057	5.928651757442998e-54
498	0.19963756	7.414643725280319e-59
499	0.19604396	4.08298971469243e-56
500	0.19786832000000001	1.666739645233369e-57
501	0.19594904	4.820727557879374e-56
502	0.19613795	3.463671991252499e-56
503	0.2021739	8.412908715672562e-61
504	0.19416865	1.079982344750176e-54
505	0.19887202	2.854526754185597e-58
506	0.19400335	1.4405157715262862e-54
507	0.19670627	1.2801625999848973e-56
508	0.19891166	2.6621921122551577e-58
509	0.20053289	1.5289414450650052e-59
510	0.19659672	1.55106196860869e-56
511	0.19148842	1.1373927733863975e-52
512	0.19497074	2.665202275203677e-55
513	0.19864478	4.257543285147494e-58
514	0.19143078	1.256787021509794e-52
515	0.19244723	2.1571453883748033e-53
516	0.19700219	7.620578292269416e-57
517	0.19753398	2.997895432743134e-57
518	0.19480323	3.570500955184785e-55
519	0.19684252	1.0082254314338931e-56
520	0.19893869	2.5385198245378153e-58
521	0.19805232	1.2063967779684863e-57
522	0.19745884	3.4205136099845616e-57
523	0.19747393	3.3311160766231895e-57
524	0.1982109	9.129915632853714e-58
525	0.19721367	5.259103834807344e-57
526	0.19230034000000001	2.7835857585959517e-53
527	0.19269491	1.403105897678274e-53
528	0.19999281	3.964098572733056e-59
529	0.19497588	2.641389905490949e-55
530	0.19586788	5.556210721756798e-56
531	0.1992542	1.4566787233747925e-58
532	0.1943668	7.645269743774727e-55
533	0.19976251	5.949214152381416e-59
534	0.19719178	5.464968175868356e-57
535	0.20481472	7.789823652239576e-63
536	0.19788165	1.6281697132677436e-57
537	0.19570072	7.443127698962181e-56
538	0.19740773	3.741491072503968e-57
539	0.19493759	2.8240135295831614e-55
540	0.19872874	3.672967116254486e-58
541	0.1973307	4.2829760368203615e-57
542	0.20208319	9.877584259685417e-61
543	0.19625905	2.802002889863142e-56
544	0.19876615	3.439015487171781e-58
545	0.19828338	8.037855806338182e-58
546	0.19603592	4.14084354521691e-56
547	0.19799777	1.3277388709831653e-57
548	0.19230833	2.7452555736358694e-53
549	0.1936429	2.698666504470957e-54
