Dataset	Random-mean	P-value
678	0.08398011	7.84984770319443e-21
679	0.08420211	5.147518319108406e-21
680	0.08412731	5.9349451167036445e-21
681	0.08276895	7.645920546642077e-20
682	0.08261379	1.020190902597354e-19
683	0.08435838	3.8213511549838625e-21
684	0.08264473	9.632319783325055e-20
685	0.08633253	8.343502423802032e-23
686	0.08063617	3.772754287564996e-18
687	0.08297792	5.17888944841337e-20
688	0.08356798	1.7115711837533423e-20
689	0.08380661	1.090551121084438e-20
690	0.08201891	3.061379288734805e-19
691	0.08381887	1.0655386404915897e-20
692	0.08288826	6.122105063325069e-20
693	0.08319814	3.430141474037375e-20
694	0.08397548	7.919114203586535e-21
695	0.08337096	2.4800106034157166e-20
696	0.08284599	6.62401488209486e-20
697	0.08511494	8.942449596565527e-22
698	0.08596129	1.7272571087741632e-22
699	0.0872316	1.4097566332162064e-23
700	0.08243205	1.42883632647162e-19
701	0.08406682	6.658194767186812e-21
702	0.0853018	6.231022912300327e-22
703	0.0822401	2.0371530445978219e-19
704	0.08138154	9.816208612802837e-19
705	0.08626762	9.478124382866691e-23
706	0.08429323	4.327077093027983e-21
707	0.08222984	2.0760771228765331e-19
708	0.08063537	3.778174055545038e-18
709	0.08625376	9.739565644120621e-23
710	0.08188906	3.8855788678633867e-19
711	0.08193596	3.5652115915625165e-19
712	0.08144701	8.714049035733493e-19
713	0.08465678	2.1592267490838392e-21
714	0.08272	8.374883349728214e-20
715	0.0833912	2.3874330418946064e-20
716	0.08274693	7.965713728632489e-20
717	0.08394639	8.368392786341595e-21
