Dataset	Random-mean	P-value
309	0.19670103	3.981581463820613e-42
310	0.19418844	2.5272132624306984e-40
311	0.1942326	2.3505640152028483e-40
312	0.19515013	5.194959768455713e-41
313	0.20397849	1.7749793583137777e-47
314	0.19861865	1.6154107279863856e-43
315	0.19857736	1.731380570021843e-43
316	0.19379528	4.813714331362021e-40
317	0.19442786	1.7058138055227555e-40
318	0.19387602	4.217568900271571e-40
319	0.20142956	1.3939828565754488e-45
320	0.20188102	6.459437411106879e-46
321	0.19458506	1.3174163990410784e-40
322	0.19755224	9.636939796911192e-43
323	0.19587535	1.567079553823923e-41
324	0.19436876	1.879714209932711e-40
325	0.19284438	2.2737988464699003e-39
326	0.2015484	1.1386436208971093e-45
327	0.19521853	4.640641277461214e-41
328	0.20140404	1.4558628978278693e-45
329	0.19895592	9.164474919059327e-44
330	0.19998476	1.6167226663347129e-44
331	0.19400331	3.4236360293434303e-40
332	0.19955136	3.361208826543801e-44
333	0.19969279	2.6475390921079934e-44
334	0.20019347	1.1358712042566206e-44
335	0.19723784	1.6286216180839767e-42
336	0.19766613	7.967094276958275e-43
337	0.19501083	6.53620410673691e-41
338	0.19846393	2.094480791032847e-43
339	0.20132323	1.6704607829884762e-45
340	0.19714689	1.8952801572774537e-42
341	0.19297844	1.827728356315617e-39
342	0.20013878	1.2459942495159008e-44
343	0.20167186	9.226801321517756e-46
344	0.20021938	1.0871423384540689e-44
345	0.19922227	5.853396141670718e-44
346	0.19326714	1.1413679255095331e-39
347	0.19882615	1.1399243973428048e-43
348	0.19611252	1.057880502166752e-41
349	0.20097263	3.0315022465111346e-45
350	0.19565574	2.2538173167641714e-41
351	0.19867048	1.48073945944158e-43
352	0.19674881	3.677422932861677e-42
353	0.19907139	7.546250352046894e-44
354	0.19875693	1.2805638071505885e-43
355	0.19868321	1.449412563244241e-43
356	0.19270342	2.860193614766885e-39
357	0.19786815	5.683233722353688e-43
358	0.20068567	4.9338187022111065e-45
359	0.19537644	3.5758277627865555e-41
360	0.19589073	1.5276749238014584e-41
361	0.19999391	1.591906923227676e-44
362	0.196476	5.787376756159218e-42
363	0.20429863	1.0225030106217537e-47
364	0.20039815	8.032198902604697e-45
365	0.19600956	1.254721295944061e-41
366	0.199105	7.131200967942536e-44
367	0.19571743	2.0351782633506043e-41
368	0.19932828	4.896038206438884e-44
369	0.20136166	1.5647343888114653e-45
370	0.19833869	2.5841322987333645e-43
371	0.19672245	3.8422424182710875e-42
372	0.19583083	1.686946292020022e-41
373	0.19998999	1.6024915190094108e-44
374	0.19688336	2.939751182711887e-42
375	0.19752434	1.0096624968011978e-42
376	0.19577154	1.860884600454745e-41
377	0.19660844	4.64418976528004e-42
378	0.19953766	3.439793425055997e-44
379	0.19713473	1.9340853944618472e-42
380	0.19879369	1.2038474495731272e-43
381	0.19230122	5.4987442415993365e-39
382	0.19843146	2.2117524502612117e-43
383	0.19619164	9.278090562378344e-42
384	0.19680896	3.3272418905320144e-42
385	0.20323249	6.398188734170031e-47
386	0.19272368	2.7674435337351187e-39
387	0.19208145	7.854088429848933e-39
388	0.19478588	9.46756042427856e-41
389	0.19673977	3.733137021201355e-42
390	0.19688992	2.907824776195569e-42
391	0.1955295	2.7769000165198156e-41
392	0.19746268	1.1191561311141149e-42
393	0.19381721	4.6439484271247736e-40
394	0.19675607	3.633279853201342e-42
395	0.19774195	7.018721699899745e-43
396	0.19357513	6.900935120645348e-40
397	0.20091858	3.322930550431476e-45
398	0.19819091	3.3105505762285007e-43
399	0.19893492	9.49396404177412e-44
400	0.20093746	3.218087802676804e-45
401	0.193087	1.531292067810056e-39
402	0.20260054	1.889527306428244e-46
403	0.19779798	6.3910046923312565e-43
404	0.2040008	1.7080937911160497e-47
405	0.19898176	8.774652202646482e-44
406	0.19739076	1.2619079055162526e-42
407	0.19826264	2.9355530567360476e-43
